epoch,loss,encoder_mse,dec_mse,bitwise-error,adversarial_bce,discr_cover_bce,discr_encod_bce,duration
351,0.0590,0.0092,0.0470,0.0422,5.5624,0.0247,0.0242,66
352,0.0599,0.0091,0.0472,0.0420,6.3381,0.0085,0.0090,66
353,0.0612,0.0110,0.0465,0.0412,7.0218,0.0045,0.0053,66
354,0.0602,0.0141,0.0432,0.0373,7.0870,0.0094,0.0050,66
355,0.0594,0.0142,0.0419,0.0354,7.6003,0.0056,0.0074,66
356,0.0581,0.0110,0.0444,0.0387,5.9877,0.0207,0.0212,66
357,0.0593,0.0096,0.0465,0.0414,6.0892,0.0435,0.0291,66
358,0.0575,0.0096,0.0458,0.0408,5.0617,0.0844,0.0855,66
359,0.0584,0.0096,0.0463,0.0417,5.4067,0.0332,0.0343,66
360,0.0596,0.0093,0.0474,0.0429,5.6724,0.0337,0.0328,66
361,0.0601,0.0098,0.0467,0.0420,6.4879,0.0053,0.0058,66
362,0.0601,0.0093,0.0468,0.0424,6.8042,0.0039,0.0038,66
363,0.0609,0.0091,0.0486,0.0448,5.9003,0.0382,0.0379,66
364,0.0588,0.0092,0.0471,0.0428,5.2445,0.0691,0.0712,66
365,0.0581,0.0095,0.0466,0.0422,4.8688,0.0915,0.0728,66
366,0.0591,0.0096,0.0466,0.0424,5.8003,0.0087,0.0088,66
367,0.0588,0.0090,0.0470,0.0428,5.5184,0.0287,0.0249,66
368,0.0584,0.0093,0.0463,0.0420,5.5708,0.0438,0.0446,66
369,0.0603,0.0091,0.0475,0.0432,6.4106,0.0093,0.0089,66
370,0.0601,0.0093,0.0474,0.0441,6.1188,0.0098,0.0096,66
371,0.0616,0.0095,0.0486,0.0454,6.3348,0.0089,0.0094,66
372,0.0594,0.0098,0.0468,0.0432,5.6990,0.0458,0.0560,66
373,0.0572,0.0090,0.0457,0.0416,5.1080,0.1031,0.0785,66
374,0.0592,0.0092,0.0472,0.0440,5.5268,0.0226,0.0201,66
375,0.0598,0.0092,0.0472,0.0431,6.2201,0.0071,0.0071,66
376,0.0615,0.0092,0.0486,0.0452,6.4452,0.0049,0.0055,66
377,0.0600,0.0094,0.0474,0.0434,5.9655,0.0406,0.0387,66
378,0.0592,0.0093,0.0469,0.0432,5.7763,0.0211,0.0225,66
379,0.0602,0.0090,0.0480,0.0446,5.9931,0.0192,0.0191,66
380,0.0607,0.0090,0.0480,0.0448,6.4447,0.0069,0.0058,66
381,0.0583,0.0092,0.0469,0.0434,5.0011,0.0752,0.0790,66
382,0.0592,0.0087,0.0472,0.0440,5.9041,0.0169,0.0114,66
383,0.0600,0.0088,0.0481,0.0450,5.6535,0.0385,0.0382,66
384,0.0594,0.0089,0.0476,0.0443,5.6122,0.0306,0.0368,66
385,0.0593,0.0088,0.0471,0.0441,6.0462,0.0237,0.0207,66
386,0.0590,0.0089,0.0476,0.0446,5.1901,0.0846,0.0726,66
387,0.0581,0.0087,0.0465,0.0431,5.4914,0.0396,0.0384,66
388,0.0585,0.0090,0.0465,0.0438,5.6554,0.0191,0.0188,66
389,0.0585,0.0087,0.0471,0.0438,5.3228,0.0338,0.0296,66
390,0.0596,0.0090,0.0469,0.0438,6.4406,0.0057,0.0057,66
391,0.0609,0.0092,0.0481,0.0455,6.3910,0.0120,0.0125,66
392,0.0595,0.0092,0.0471,0.0441,5.9299,0.0541,0.0503,66
393,0.0594,0.0091,0.0473,0.0452,5.6558,0.0386,0.0367,66
394,0.0580,0.0092,0.0462,0.0433,5.3685,0.0684,0.0543,66
395,0.0598,0.0090,0.0473,0.0448,6.1697,0.0080,0.0087,66
396,0.0582,0.0091,0.0465,0.0434,5.3574,0.0738,0.0581,66
397,0.0574,0.0090,0.0459,0.0432,5.2071,0.0479,0.0413,66
398,0.0583,0.0091,0.0459,0.0428,6.1401,0.0185,0.0144,66
399,0.0597,0.0093,0.0474,0.0451,5.7846,0.0186,0.0180,66
400,0.0596,0.0091,0.0467,0.0441,6.5466,0.0068,0.0070,66
