epoch,unet_loss,encoder_mse,decoder_mse,bit-error,g_adv_bce,d_cov_bce,d_enc_bce,encoder-loss,adv-loss,mode,artefacts
184,0.034,0.0044,0.0054,0.0001,3.3712,1.7975,0.0584,5,0.002,validation,yes
185,0.0258,0.0026,0.0065,0,3.071,2.2177,0.0697,5,0.002,validation,yes
186,0.0367,0.0055,0.0053,0.0001,2.0476,0.8278,0.2611,5,0.002,validation,yes
187,0.0349,0.0048,0.0058,0,2.616,1.37,0.1236,5,0.002,validation,yes
188,0.025,0.0031,0.0049,0,2.2798,1.6553,0.1728,5,0.002,validation,yes
189,0.0266,0.004,0.0032,0,1.6687,0.9897,0.2562,5,0.002,validation,yes
190,0.0955,0.016,0.01,0,2.8443,1.6897,0.0837,5,0.002,validation,yes
191,0.0258,0.0033,0.0041,0,2.5851,1.6737,0.108,5,0.002,validation,yes
192,0.0203,0.0026,0.0043,0,1.5006,0.6885,0.4068,5,0.002,validation,yes
193,0.0233,0.0026,0.0052,0,2.6354,1.5162,0.1034,5,0.002,validation,yes
194,0.0211,0.0027,0.0044,0,1.6786,1.1708,0.2561,5,0.002,validation,yes
195,0.0236,0.0029,0.0032,0,2.9846,1.8777,0.0697,5,0.002,validation,yes
196,0.0224,0.0023,0.0061,0,2.5188,1.6447,0.1079,5,0.002,validation,yes
197,0.0223,0.0028,0.0046,0,1.9261,0.9813,0.2187,5,0.002,validation,yes
198,0.0238,0.0031,0.0039,0,2.1277,1.0308,0.1898,5,0.002,validation,yes
199,0.0215,0.0026,0.0057,0,1.3078,0.6496,0.4255,5,0.002,validation,yes
200,0.0227,0.0028,0.0048,0,2.0446,1.0263,0.1984,5,0.002,validation,yes
1,0.3498,0.0282,0.2578,0.4641,1.4646,0.3538,0.3449,3,0.005,train,yes
2,0.2885,0.0085,0.2467,0.4541,3.2466,0.0637,0.0621,3,0.005,train,yes
3,0.2838,0.0069,0.2452,0.4465,3.5741,0.0749,0.0739,3,0.005,train,yes
4,0.2851,0.007,0.2421,0.4304,4.429,0.0391,0.0414,3,0.005,train,yes
5,0.2821,0.0067,0.237,0.4115,5.0134,0.0259,0.0236,3,0.005,train,yes
6,0.2714,0.0067,0.2288,0.3843,4.4959,0.0601,0.0626,3,0.005,train,yes
7,0.258,0.006,0.2111,0.338,5.7524,0.0182,0.0195,3,0.005,train,yes
8,0.2402,0.0057,0.1906,0.2918,6.5057,0.0071,0.0074,3,0.005,train,yes
9,0.219,0.0071,0.1678,0.2451,5.9746,0.0309,0.0297,3,0.005,train,yes
10,0.1944,0.0055,0.1487,0.2063,5.8528,0.0255,0.0244,3,0.005,train,yes
11,0.1888,0.0056,0.1363,0.1819,7.163,0.0029,0.0028,3,0.005,train,yes
12,0.1684,0.0058,0.1142,0.138,7.3401,0.0054,0.0069,3,0.005,train,yes
13,0.1554,0.0063,0.102,0.115,6.8936,0.0141,0.0136,3,0.005,train,yes
14,0.1463,0.0063,0.0908,0.0935,7.3467,0.0156,0.021,3,0.005,train,yes
15,0.1381,0.0058,0.0818,0.0792,7.7536,0.0073,0.0071,3,0.005,train,yes
16,0.1254,0.0055,0.0719,0.0607,7.3836,0.0187,0.0206,3,0.005,train,yes
17,0.1076,0.006,0.06,0.0422,5.904,0.0407,0.0469,3,0.005,train,yes
18,0.1035,0.0057,0.0521,0.032,6.8584,0.0108,0.0149,3,0.005,train,yes
19,0.095,0.006,0.0393,0.0153,7.5736,0.0223,0.0246,3,0.005,train,yes
20,0.0824,0.0057,0.0299,0.0068,7.0561,0.0193,0.0245,3,0.005,train,yes
21,0.0879,0.0075,0.0224,0.0014,8.5666,0.0043,0.0057,3,0.005,train,yes
22,0.0807,0.0056,0.0174,0.0002,9.2703,0.0021,0.0023,3,0.005,train,yes
23,0.0775,0.0054,0.0175,0.0004,8.7473,0.0016,0.0021,3,0.005,train,yes
24,0.0803,0.0059,0.0163,0.0002,9.2842,0.0058,0.0057,3,0.005,train,yes
25,0.0823,0.008,0.0169,0.0004,8.2822,0.0025,0.0033,3,0.005,train,yes
26,0.0822,0.0063,0.0158,0.0002,9.5155,0.0161,0.0139,3,0.005,train,yes
27,0.0611,0.0065,0.0171,0.0003,4.884,0.1055,0.1115,3,0.005,train,yes
28,0.0527,0.0062,0.0173,0.0003,3.3519,0.1702,0.1832,3,0.005,train,yes
29,0.0505,0.0061,0.0178,0.0005,2.8756,0.1802,0.1791,3,0.005,train,yes
30,0.0454,0.0056,0.0181,0.0004,2.1055,0.2959,0.2772,3,0.005,train,yes
31,0.0477,0.0059,0.0175,0.0004,2.5155,0.2157,0.2188,3,0.005,train,yes
32,0.0454,0.0057,0.0184,0.0006,1.9755,0.2859,0.28,3,0.005,train,yes
33,0.0472,0.0055,0.017,0.0003,2.7603,0.1925,0.1884,3,0.005,train,yes
34,0.0516,0.0066,0.0168,0.0003,3.0245,0.1707,0.1834,3,0.005,train,yes
35,0.0492,0.0061,0.0163,0.0003,2.9262,0.1793,0.1858,3,0.005,train,yes
36,0.0483,0.0059,0.016,0.0002,2.9184,0.1689,0.1712,3,0.005,train,yes
37,0.0537,0.0079,0.0186,0.0014,2.3023,0.2112,0.2127,3,0.005,train,yes
38,0.0497,0.0067,0.016,0.0002,2.704,0.1618,0.1632,3,0.005,train,yes
39,0.0465,0.006,0.0158,0.0002,2.5222,0.2033,0.2022,3,0.005,train,yes
40,0.0497,0.0064,0.0157,0.0002,2.9375,0.1598,0.1679,3,0.005,train,yes
41,0.0453,0.0059,0.0152,0.0001,2.4805,0.2456,0.2331,3,0.005,train,yes
42,0.0451,0.006,0.0153,0.0002,2.3737,0.2388,0.2333,3,0.005,train,yes
43,0.0455,0.0059,0.015,0.0002,2.5559,0.2118,0.1983,3,0.005,train,yes
44,0.0456,0.006,0.0147,0.0001,2.5755,0.2137,0.2077,3,0.005,train,yes
45,0.0511,0.0069,0.0165,0.0006,2.7452,0.1864,0.182,3,0.005,train,yes
46,0.0533,0.0074,0.0157,0.0002,3.0562,0.149,0.1512,3,0.005,train,yes
47,0.0496,0.0063,0.0146,0.0001,3.1885,0.1701,0.1713,3,0.005,train,yes
48,0.0475,0.0061,0.0144,0.0001,2.9705,0.174,0.1838,3,0.005,train,yes
49,0.0425,0.0056,0.0137,0.0002,2.3984,0.2581,0.2563,3,0.005,train,yes
50,0.0468,0.0061,0.0138,0.0001,2.9141,0.1591,0.1665,3,0.005,train,yes
51,0.0476,0.0061,0.0139,0.0001,3.0716,0.1542,0.1623,3,0.005,train,yes
52,0.0639,0.0102,0.0163,0.0004,3.4012,0.1266,0.1293,3,0.005,train,yes
53,0.046,0.0059,0.0138,0.0001,2.9084,0.151,0.1517,3,0.005,train,yes
54,0.0449,0.0058,0.0135,0.0001,2.7997,0.1758,0.1815,3,0.005,train,yes
55,0.0469,0.0061,0.0136,0.0002,3.0063,0.1899,0.1852,3,0.005,train,yes
56,0.0441,0.0057,0.0133,0,2.7105,0.1795,0.1826,3,0.005,train,yes
57,0.0459,0.0063,0.0133,0.0001,2.7504,0.1967,0.1869,3,0.005,train,yes
58,0.0465,0.0059,0.0133,0.0001,3.1178,0.1355,0.1373,3,0.005,train,yes
59,0.046,0.0063,0.013,0,2.8209,0.175,0.1785,3,0.005,train,yes
60,0.0452,0.0059,0.0131,0,2.8657,0.1584,0.1601,3,0.005,train,yes
61,0.0441,0.0059,0.0129,0.0001,2.7132,0.2033,0.2021,3,0.005,train,yes
62,0.0452,0.0059,0.0131,0.0001,2.8845,0.1506,0.1504,3,0.005,train,yes
63,0.0585,0.0088,0.0147,0.0003,3.4656,0.1255,0.125,3,0.005,train,yes
64,0.0647,0.0104,0.0148,0.0005,3.72,0.112,0.1304,3,0.005,train,yes
65,0.0695,0.011,0.015,0.0003,4.2916,0.0721,0.0667,3,0.005,train,yes
66,0.0559,0.007,0.0131,0.0001,4.3542,0.0977,0.0993,3,0.005,train,yes
67,0.0446,0.0057,0.0127,0.0001,2.925,0.1814,0.1826,3,0.005,train,yes
68,0.0452,0.0059,0.0125,0.0001,3.0278,0.1679,0.169,3,0.005,train,yes
69,0.0448,0.0058,0.0125,0.0001,2.9858,0.2055,0.2035,3,0.005,train,yes
70,0.0457,0.0059,0.0128,0.0001,3.0141,0.1517,0.1525,3,0.005,train,yes
71,0.0444,0.0057,0.0123,0.0001,3.0143,0.1802,0.1797,3,0.005,train,yes
72,0.045,0.0059,0.0122,0.0001,3.0355,0.1673,0.1677,3,0.005,train,yes
73,0.0465,0.0062,0.0124,0,3.1107,0.1672,0.1613,3,0.005,train,yes
74,0.047,0.0062,0.0124,0,3.17,0.149,0.1506,3,0.005,train,yes
75,0.0462,0.006,0.012,0,3.2548,0.1481,0.1514,3,0.005,train,yes
76,0.0452,0.006,0.0124,0.0001,2.9752,0.1918,0.1845,3,0.005,train,yes
77,0.0421,0.0057,0.0122,0,2.5745,0.1955,0.184,3,0.005,train,yes
78,0.1226,0.0211,0.016,0.0011,8.6777,0.0501,0.0488,3,0.005,train,yes
79,0.0823,0.0129,0.0133,0.0002,6.0693,0.0264,0.0312,3,0.005,train,yes
80,0.0593,0.0086,0.0122,0.0001,4.2921,0.0566,0.0564,3,0.005,train,yes
81,0.0491,0.0073,0.0125,0,2.9301,0.1739,0.1685,3,0.005,train,yes
82,0.0566,0.0079,0.0128,0.0001,4.0478,0.1039,0.1071,3,0.005,train,yes
83,0.0551,0.0081,0.0128,0.0002,3.5926,0.1279,0.1265,3,0.005,train,yes
84,0.0533,0.0071,0.0123,0.0001,3.9562,0.0984,0.0934,3,0.005,train,yes
85,0.0552,0.0077,0.0123,0.0001,3.9495,0.0939,0.0946,3,0.005,train,yes
86,0.0588,0.0084,0.0127,0.0001,4.1572,0.0592,0.0581,3,0.005,train,yes
87,0.053,0.0069,0.012,0.0002,4.0665,0.1322,0.1406,3,0.005,train,yes
88,0.0488,0.0069,0.0122,0.0001,3.1968,0.1435,0.1386,3,0.005,train,yes
89,0.0476,0.0065,0.012,0,3.2263,0.1148,0.1019,3,0.005,train,yes
90,0.065,0.0103,0.014,0.0002,4.0607,0.0601,0.0577,3,0.005,train,yes
91,0.0587,0.0076,0.0123,0.0001,4.7402,0.0571,0.0567,3,0.005,train,yes
92,0.0571,0.0076,0.0122,0,4.4167,0.0659,0.0684,3,0.005,train,yes
93,0.0519,0.0073,0.0118,0,3.6384,0.1224,0.11,3,0.005,train,yes
94,0.0802,0.0141,0.0138,0.0002,4.8165,0.0571,0.0543,3,0.005,train,yes
95,0.0711,0.0116,0.0125,0.0001,4.7365,0.057,0.0533,3,0.005,train,yes
96,0.0695,0.0106,0.0127,0.0001,5.0195,0.0397,0.0399,3,0.005,train,yes
97,0.0656,0.0094,0.0122,0,5.0452,0.0375,0.0371,3,0.005,train,yes
98,0.064,0.0093,0.0121,0.0001,4.7909,0.058,0.0546,3,0.005,train,yes
99,0.0609,0.0083,0.0118,0,4.8356,0.0393,0.0368,3,0.005,train,yes
100,0.0859,0.0152,0.0147,0.0007,5.13,0.075,0.0761,3,0.005,train,yes
101,0.084,0.0143,0.0137,0.0002,5.4542,0.0349,0.0312,3,0.005,train,yes
102,0.0678,0.0097,0.0127,0.0001,5.1811,0.0332,0.0321,3,0.005,train,yes
103,0.0677,0.0091,0.0129,0.0001,5.522,0.053,0.0388,3,0.005,train,yes
104,0.0588,0.0076,0.0125,0.0001,4.6856,0.0584,0.0518,3,0.005,train,yes
105,0.0587,0.0071,0.0118,0.0001,5.1423,0.0257,0.0244,3,0.005,train,yes
106,0.0635,0.0081,0.0125,0.0002,5.3345,0.0657,0.0524,3,0.005,train,yes
107,0.0578,0.0072,0.0116,0.0001,4.9148,0.0662,0.052,3,0.005,train,yes
108,0.0572,0.0077,0.0118,0.0001,4.4612,0.1165,0.0947,3,0.005,train,yes
109,0.06,0.0086,0.0121,0.0001,4.4207,0.1143,0.1012,3,0.005,train,yes
110,0.0509,0.0068,0.0112,0.0001,3.8267,0.1229,0.1185,3,0.005,train,yes
111,0.0468,0.0065,0.0109,0.0001,3.254,0.1845,0.1764,3,0.005,train,yes
112,0.0507,0.0067,0.0107,0,4.0228,0.0759,0.0798,3,0.005,train,yes
113,0.0495,0.0067,0.0107,0,3.7619,0.1155,0.1137,3,0.005,train,yes
114,0.0487,0.0064,0.0108,0,3.7325,0.132,0.1283,3,0.005,train,yes
115,0.0561,0.0072,0.011,0,4.6913,0.0871,0.0878,3,0.005,train,yes
116,0.0466,0.0065,0.0103,0,3.3507,0.1753,0.158,3,0.005,train,yes
117,0.0488,0.0066,0.0108,0,3.6544,0.1202,0.1308,3,0.005,train,yes
118,0.0476,0.0064,0.0108,0,3.4898,0.121,0.1139,3,0.005,train,yes
119,0.0485,0.0069,0.0104,0,3.5084,0.1243,0.1247,3,0.005,train,yes
120,0.0626,0.0095,0.0117,0.0001,4.4506,0.0618,0.066,3,0.005,train,yes
121,0.0515,0.007,0.0103,0,4.0327,0.0807,0.0785,3,0.005,train,yes
122,0.0492,0.0065,0.0105,0,3.8351,0.1378,0.1451,3,0.005,train,yes
123,0.0522,0.007,0.0104,0,4.1902,0.0735,0.0761,3,0.005,train,yes
124,0.0466,0.0065,0.0102,0,3.3484,0.1838,0.1793,3,0.005,train,yes
125,0.0517,0.0072,0.0104,0,3.955,0.1248,0.1218,3,0.005,train,yes
126,0.0459,0.0065,0.0099,0,3.321,0.1339,0.1224,3,0.005,train,yes
127,0.0496,0.0067,0.0102,0,3.8615,0.0934,0.0927,3,0.005,train,yes
128,0.0492,0.0069,0.0103,0.0001,3.6223,0.1094,0.1178,3,0.005,train,yes
129,0.049,0.0067,0.01,0,3.7609,0.1533,0.1518,3,0.005,train,yes
130,0.0522,0.0073,0.01,0,4.0802,0.0898,0.0917,3,0.005,train,yes
131,0.051,0.0069,0.0102,0,4.0064,0.1268,0.1375,3,0.005,train,yes
132,0.048,0.0066,0.01,0,3.6434,0.1369,0.1197,3,0.005,train,yes
133,0.05,0.007,0.0099,0,3.8142,0.0937,0.0963,3,0.005,train,yes
134,0.0475,0.0066,0.01,0,3.5221,0.1408,0.1473,3,0.005,train,yes
135,0.0473,0.0065,0.0097,0,3.6087,0.1108,0.1106,3,0.005,train,yes
136,0.0489,0.0069,0.0098,0,3.7016,0.1143,0.1165,3,0.005,train,yes
137,0.0531,0.0072,0.0099,0.0001,4.3404,0.0821,0.0809,3,0.005,train,yes
138,0.0495,0.0069,0.0097,0,3.8251,0.1383,0.1433,3,0.005,train,yes
139,0.05,0.0071,0.0097,0,3.8225,0.0932,0.0991,3,0.005,train,yes
140,0.0484,0.0068,0.0096,0,3.695,0.1195,0.1166,3,0.005,train,yes
141,0.0503,0.0068,0.0096,0,4.0819,0.0985,0.0983,3,0.005,train,yes
142,0.0507,0.0072,0.0094,0,3.9594,0.1052,0.1102,3,0.005,train,yes
143,0.0508,0.0071,0.0094,0,4.0157,0.0995,0.0989,3,0.005,train,yes
144,0.0496,0.0072,0.0095,0,3.7175,0.1258,0.1289,3,0.005,train,yes
145,0.0524,0.0074,0.0097,0,4.0986,0.1103,0.1163,3,0.005,train,yes
146,0.0637,0.0099,0.0103,0.0002,4.7322,0.0639,0.0663,3,0.005,train,yes
147,0.0582,0.0081,0.0097,0.0001,4.8356,0.0751,0.074,3,0.005,train,yes
148,0.0509,0.007,0.0091,0.0001,4.1349,0.1225,0.1184,3,0.005,train,yes
149,0.0695,0.0109,0.0102,0.0001,5.3177,0.0507,0.0535,3,0.005,train,yes
150,0.0437,0.0065,0.0089,0,3.0972,0.2434,0.2433,3,0.005,train,yes
151,0.0532,0.0078,0.0094,0,4.0528,0.0879,0.0874,3,0.005,train,yes
152,0.0541,0.0085,0.0096,0,3.8052,0.0923,0.0943,3,0.005,train,yes
153,0.0504,0.0071,0.009,0.0001,4.027,0.1212,0.1152,3,0.005,train,yes
154,0.0531,0.0073,0.0091,0,4.4386,0.0753,0.0772,3,0.005,train,yes
155,0.0514,0.007,0.0091,0,4.251,0.111,0.1166,3,0.005,train,yes
156,0.0474,0.0068,0.0089,0,3.6428,0.1546,0.146,3,0.005,train,yes
157,0.0501,0.007,0.009,0.0001,4.0394,0.1201,0.1185,3,0.005,train,yes
158,0.049,0.0072,0.0091,0,3.6283,0.1589,0.1552,3,0.005,train,yes
159,0.0538,0.0076,0.0089,0.0001,4.4249,0.0879,0.0833,3,0.005,train,yes
160,0.0535,0.0079,0.0091,0,4.1135,0.0888,0.0854,3,0.005,train,yes
161,0.0533,0.0084,0.0093,0,3.7783,0.1249,0.1213,3,0.005,train,yes
162,0.0557,0.0084,0.0094,0.0001,4.194,0.0929,0.0928,3,0.005,train,yes
163,0.0971,0.0191,0.0114,0.0003,5.6906,0.0485,0.0541,3,0.005,train,yes
164,0.0768,0.0143,0.0097,0,4.8403,0.0586,0.0573,3,0.005,train,yes
165,0.068,0.0112,0.0094,0,4.9845,0.0507,0.0524,3,0.005,train,yes
166,0.0557,0.0094,0.0089,0,3.7202,0.1296,0.1246,3,0.005,train,yes
167,0.0524,0.0082,0.0089,0,3.803,0.1224,0.1248,3,0.005,train,yes
168,0.0519,0.0076,0.0087,0,4.0657,0.1042,0.0986,3,0.005,train,yes
169,0.0531,0.0075,0.0086,0,4.4241,0.1172,0.1135,3,0.005,train,yes
170,0.0492,0.0072,0.0086,0.0001,3.7984,0.1391,0.1258,3,0.005,train,yes
171,0.0553,0.0083,0.0087,0,4.3457,0.0767,0.0757,3,0.005,train,yes
172,0.0546,0.0084,0.0089,0,4.1018,0.108,0.11,3,0.005,train,yes
173,0.0548,0.008,0.0089,0.0001,4.3711,0.1158,0.1113,3,0.005,train,yes
174,0.0527,0.0078,0.0086,0,4.1277,0.0947,0.0957,3,0.005,train,yes
175,0.0574,0.0088,0.009,0,4.3754,0.1,0.1019,3,0.005,train,yes
176,0.0521,0.008,0.0086,0,3.9185,0.1171,0.1105,3,0.005,train,yes
177,0.053,0.0083,0.0086,0,3.8963,0.1259,0.1286,3,0.005,train,yes
178,0.0493,0.0073,0.0084,0,3.8025,0.1779,0.1655,3,0.005,train,yes
179,0.0522,0.0078,0.0084,0,4.0644,0.1546,0.1499,3,0.005,train,yes
180,0.053,0.008,0.0085,0,4.0784,0.1119,0.1033,3,0.005,train,yes
181,0.0568,0.0089,0.0087,0,4.291,0.0751,0.0736,3,0.005,train,yes
182,0.0554,0.0076,0.0083,0,4.8438,0.0734,0.0723,3,0.005,train,yes
183,0.0547,0.0078,0.0083,0,4.5949,0.0887,0.0887,3,0.005,train,yes
184,0.0533,0.0082,0.0083,0,4.088,0.1168,0.1173,3,0.005,train,yes
185,0.0528,0.0081,0.0086,0,3.9958,0.1234,0.1311,3,0.005,train,yes
186,0.0549,0.0084,0.0085,0,4.2092,0.1033,0.1103,3,0.005,train,yes
187,0.0519,0.0082,0.0083,0.0001,3.7982,0.1287,0.1248,3,0.005,train,yes
188,0.0504,0.0078,0.0081,0,3.7865,0.1363,0.1321,3,0.005,train,yes
189,0.0587,0.0094,0.0085,0,4.3837,0.0781,0.0774,3,0.005,train,yes
190,0.0572,0.0089,0.0085,0.0001,4.3817,0.1011,0.0946,3,0.005,train,yes
191,0.0651,0.0106,0.0085,0.0001,4.9259,0.0725,0.0723,3,0.005,train,yes
192,0.0536,0.0079,0.0081,0.0001,4.3794,0.1139,0.1273,3,0.005,train,yes
193,0.0533,0.0077,0.0081,0,4.4185,0.0973,0.0955,3,0.005,train,yes
194,0.0498,0.0075,0.008,0,3.871,0.1651,0.1465,3,0.005,train,yes
195,0.0503,0.0075,0.0081,0,3.9544,0.1429,0.1581,3,0.005,train,yes
196,0.0526,0.008,0.008,0,4.136,0.0926,0.0934,3,0.005,train,yes
197,0.0517,0.0079,0.008,0.0001,4.0174,0.137,0.1281,3,0.005,train,yes
198,0.0576,0.0092,0.0083,0,4.3559,0.0941,0.0933,3,0.005,train,yes
199,0.0585,0.0084,0.008,0,5.0906,0.0741,0.0692,3,0.005,train,yes
200,0.0526,0.0081,0.008,0.0001,4.0398,0.1326,0.1478,3,0.005,train,yes
1,0.2939,0.0103,0.2512,0.4683,2.3602,1.8003,0.1209,3,0.005,validation,yes
2,0.2902,0.0077,0.2517,0.4529,3.0689,2.1473,0.0639,3,0.005,validation,yes
3,0.2835,0.0063,0.2498,0.4563,2.9341,1.7207,0.0654,3,0.005,validation,yes
4,0.2824,0.0069,0.2399,0.4203,4.3656,1.7898,0.0173,3,0.005,validation,yes
5,0.272,0.0066,0.2398,0.4071,2.4738,1.9397,0.1156,3,0.005,validation,yes
6,0.3431,0.0314,0.2326,0.3773,3.2895,1.5703,0.0752,3,0.005,validation,yes
7,0.2673,0.0085,0.2103,0.3341,6.2756,3.536,0.0021,3,0.005,validation,yes
8,0.2243,0.0056,0.1844,0.2776,4.6579,2.1732,0.0154,3,0.005,validation,yes
9,0.2013,0.0055,0.1607,0.2323,4.8423,2.4685,0.0113,3,0.005,validation,yes
10,0.2112,0.0105,0.1443,0.198,7.0813,4.3042,0.0014,3,0.005,validation,yes
11,0.1807,0.0059,0.1287,0.1684,6.8265,4.1286,0.0014,3,0.005,validation,yes
12,0.1502,0.0067,0.1087,0.129,4.305,1.6633,0.0228,3,0.005,validation,yes
13,0.1574,0.0083,0.1025,0.1159,6.0387,3.0006,0.0051,3,0.005,validation,yes
14,0.1914,0.0091,0.1201,0.1475,8.8177,2.3149,0.0004,3,0.005,validation,yes
15,0.1182,0.0059,0.0794,0.0751,4.2532,1.5092,0.0462,3,0.005,validation,yes
16,0.1056,0.0079,0.073,0.0587,1.7635,0.7977,0.2584,3,0.005,validation,yes
17,0.1063,0.0047,0.0621,0.0437,6.0083,2.7899,0.0059,3,0.005,validation,yes
18,0.0948,0.0058,0.0482,0.0266,5.8094,2.3431,0.0097,3,0.005,validation,yes
19,0.0888,0.005,0.0421,0.0204,6.3291,2.1694,0.0071,3,0.005,validation,yes
20,0.071,0.0049,0.031,0.0039,5.0616,1.0564,0.0174,3,0.005,validation,yes
21,0.0811,0.0071,0.0256,0.0011,6.8392,1.7933,0.0029,3,0.005,validation,yes
22,0.0585,0.0053,0.0192,0.0001,4.6948,1.8231,0.0143,3,0.005,validation,yes
23,0.0872,0.0068,0.0188,0.0002,9.6304,3.6093,0.0002,3,0.005,validation,yes
24,0.1094,0.0101,0.027,0.0058,10.415,3.2753,0.0001,3,0.005,validation,yes
25,0.0802,0.0073,0.0158,0,8.5058,3.2635,0.0015,3,0.005,validation,yes
26,0.058,0.006,0.0187,0.0003,4.2472,2.5087,0.0553,3,0.005,validation,yes
27,0.0546,0.0064,0.0194,0.0002,3.2104,0.8202,0.071,3,0.005,validation,yes
28,0.0486,0.0069,0.0189,0.0006,1.8044,0.9774,0.2411,3,0.005,validation,yes
29,0.047,0.0057,0.023,0.0007,1.3741,0.8245,0.3722,3,0.005,validation,yes
30,0.0452,0.0064,0.0164,0.0003,1.9372,0.9602,0.1871,3,0.005,validation,yes
31,0.0476,0.0061,0.0224,0.0009,1.375,0.7352,0.3456,3,0.005,validation,yes
32,0.0438,0.0058,0.0191,0.0001,1.478,0.5761,0.3047,3,0.005,validation,yes
33,0.0603,0.0063,0.016,0.0005,5.0777,2.3597,0.0104,3,0.005,validation,yes
34,0.0453,0.0068,0.0144,0.0002,2.0742,0.9017,0.1789,3,0.005,validation,yes
35,0.0476,0.0069,0.0179,0.0003,1.7862,0.7316,0.2413,3,0.005,validation,yes
36,0.0507,0.0064,0.0143,0.0006,3.4153,2.0218,0.0589,3,0.005,validation,yes
37,0.0502,0.0083,0.0191,0.0002,1.2622,0.5095,0.4635,3,0.005,validation,yes
38,0.0605,0.0068,0.0331,0.0038,1.3848,0.5547,0.4345,3,0.005,validation,yes
39,0.0467,0.0067,0.0189,0.0011,1.5341,0.7858,0.2889,3,0.005,validation,yes
40,0.0451,0.0063,0.0164,0.0001,1.9426,1.353,0.2361,3,0.005,validation,yes
41,0.0474,0.0062,0.0159,0.0001,2.601,1.3304,0.1118,3,0.005,validation,yes
42,0.0352,0.0055,0.0135,0,1.0296,0.6432,0.5047,3,0.005,validation,yes
43,0.053,0.0072,0.024,0.0004,1.4632,0.7101,0.3521,3,0.005,validation,yes
44,0.0506,0.0084,0.0175,0.0005,1.5771,0.6985,0.3116,3,0.005,validation,yes
45,0.0555,0.0076,0.0199,0.0001,2.5473,1.5546,0.103,3,0.005,validation,yes
46,0.0454,0.0081,0.0132,0.0001,1.5476,0.9042,0.2826,3,0.005,validation,yes
47,0.056,0.0089,0.0166,0.0004,2.5513,1.6579,0.1251,3,0.005,validation,yes
48,0.0403,0.006,0.014,0,1.6457,0.8914,0.3164,3,0.005,validation,yes
49,0.0361,0.0052,0.0141,0,1.3085,0.8436,0.4807,3,0.005,validation,yes
50,0.0523,0.007,0.0136,0,3.5207,1.7437,0.0412,3,0.005,validation,yes
51,0.0472,0.0072,0.0191,0.0004,1.3223,0.7643,0.364,3,0.005,validation,yes
52,0.0509,0.0075,0.0151,0.0001,2.6553,1.4352,0.098,3,0.005,validation,yes
53,0.0451,0.0055,0.0123,0,3.2712,1.6581,0.0633,3,0.005,validation,yes
54,0.0397,0.0059,0.014,0.0002,1.623,0.9394,0.3089,3,0.005,validation,yes
55,0.047,0.0066,0.0189,0.0001,1.6509,0.9911,0.2695,3,0.005,validation,yes
56,0.0565,0.0091,0.0152,0.0001,2.8281,1.2814,0.0854,3,0.005,validation,yes
57,0.0517,0.0072,0.0153,0.0001,2.919,1.5518,0.0903,3,0.005,validation,yes
58,0.051,0.008,0.0149,0.0001,2.4413,1.4138,0.131,3,0.005,validation,yes
59,0.0468,0.007,0.0134,0.0001,2.4824,1.3637,0.1644,3,0.005,validation,yes
60,0.0628,0.0119,0.0144,0.0003,2.5504,1.0924,0.1265,3,0.005,validation,yes
61,0.0445,0.0056,0.0209,0,1.344,0.7356,0.3613,3,0.005,validation,yes
62,0.0544,0.0063,0.0232,0.0016,2.4206,1.2722,0.1384,3,0.005,validation,yes
63,0.0398,0.0067,0.0153,0,0.8819,0.5786,0.67,3,0.005,validation,yes
64,0.0841,0.0158,0.016,0.0007,4.1514,1.6827,0.0929,3,0.005,validation,yes
65,0.0553,0.0101,0.0144,0.0001,2.1384,0.9386,0.2242,3,0.005,validation,yes
66,0.0611,0.0082,0.0129,0.0004,4.6871,1.5954,0.0769,3,0.005,validation,yes
67,0.0397,0.006,0.0112,0,2.1223,1.2762,0.2434,3,0.005,validation,yes
68,0.0348,0.0056,0.0134,0.0002,0.9098,0.5832,0.6292,3,0.005,validation,yes
69,0.0461,0.0062,0.0105,0,3.4107,2.1698,0.0675,3,0.005,validation,yes
70,0.0395,0.0061,0.0084,0,2.5648,1.5123,0.1069,3,0.005,validation,yes
71,0.0362,0.0056,0.0099,0,1.9213,1.0305,0.3754,3,0.005,validation,yes
72,0.0371,0.006,0.0127,0,1.2839,0.7983,0.4072,3,0.005,validation,yes
73,0.0458,0.0062,0.0159,0,2.2608,1.0291,0.1334,3,0.005,validation,yes
74,0.0345,0.0061,0.0104,0,1.1711,0.6407,0.4711,3,0.005,validation,yes
75,0.0542,0.0103,0.0097,0.0001,2.7303,1.0726,0.1422,3,0.005,validation,yes
76,0.0397,0.007,0.0104,0,1.6635,1.088,0.2401,3,0.005,validation,yes
77,0.0359,0.007,0.0104,0,0.9174,0.4785,0.7126,3,0.005,validation,yes
78,0.0719,0.0145,0.0108,0.0001,3.5368,1.5187,0.0559,3,0.005,validation,yes
79,0.057,0.0105,0.0109,0,2.8953,1.3504,0.0764,3,0.005,validation,yes
80,0.0474,0.0081,0.011,0.0001,2.4262,1.4125,0.1249,3,0.005,validation,yes
81,0.0838,0.0178,0.0199,0.0036,2.0902,0.9992,0.3002,3,0.005,validation,yes
82,0.0461,0.0084,0.0105,0.0003,2.0546,1.2686,0.2927,3,0.005,validation,yes
